gene,W_observed,W_std_observed,W_null_mean,W_null_std,z_score,p_value_perm
RP4-799D16.1,0.04815078755460911,1.1455435660179276,1.0468300454380746,0.05601834830786964,1.76216406876787,0.0074962518740629685
TMEM57,0.061049438445343475,1.4524122028275404,1.252963149965582,0.09582780008198025,2.0813276803947134,0.0004997501249375312
RP1-187B23.1,0.044706678207825826,1.0636056060542356,0.9582634382450068,0.06337727736211857,1.6621441026463457,0.02048975512243878
RP1-317E23.3,0.031383878979654986,0.7466461602742296,0.6973080663042938,0.03842521487735034,1.28400307265469,0.021989005497251374
AUNIP,0.03426669136507087,0.8152304420246503,0.7447893521835595,0.04078654900969509,1.7270666813302857,0.0004997501249375312
ZNF593,0.04035516209910889,0.9600797545796237,0.9167526117728729,0.053030198866628,0.8170277263285127,0.24387806096951525
CATSPER4,0.02819683462383484,0.6708239704028192,0.6079912237068591,0.03859038365988123,1.6281969946124089,0.0014992503748125937
ARID1A,0.04853004417907935,1.1545663672657542,1.19067073710143,0.07309080481198864,-0.49396596368786055,0.7151424287856072
TRNP1,0.047575223840316,1.1318504709881925,1.0511425165068755,0.06146514311516293,1.3130686823603226,0.0734632683658171
IFI6,0.03274366471434062,0.7789964888699035,0.7287019600523286,0.054091893224448434,0.9297979016722948,0.18590704647676162
RPA2,0.029460805079957353,0.7008947812282028,0.6604052014118627,0.03280567192554418,1.2342249812238006,0.07796101949025487
RP11-460I13.2,0.03244792008783152,0.7719605010639378,0.6210504788468675,0.05003965766234922,3.015808446080054,0.0004997501249375312
EPB41,0.02476928503176916,0.5892799794983055,0.4808252080174347,0.03319073999602243,3.267621375536209,0.0004997501249375312
SNRNP40,0.04214236535573831,1.0025986685117416,0.9473758638754313,0.056909742298104755,0.9703576647218177,0.16091954022988506
RP11-73M7.1,0.05973202129383069,1.4210698547929301,1.3218022931161777,0.07143541935833261,1.389612639897969,0.06196901549225387
RP11-73M7.6,0.01725869812051951,0.4105974500912257,0.37957483813512055,0.01873190825222632,1.6561372999687003,0.0014992503748125937
RP4-622L5.7,0.061913057385247265,1.4729583490141631,1.2686204752658592,0.08252325669180526,2.476124694295937,0.0009995002498750624
HDAC1,0.03623582075102015,0.8620775158377786,0.7709474828627871,0.051039349729305565,1.7854857763335688,0.00399800099950025
GJB5,0.034292670471625646,0.8158485045709993,0.7789254110661323,0.04504683664941845,0.8196600749620641,0.22988505747126436
ZMYM6NB,0.029056785807401946,0.6912828578988452,0.6111899505344637,0.0458387970312494,1.7472733263435902,0.017991004497751123
ZMYM6,0.040950445123708004,0.9742419868798914,0.9156031649725015,0.0562206180313152,1.0430127586773716,0.14342828585707146
NCDN,0.04004205471660927,0.9526306937083272,0.8937810428439454,0.062170113581524585,0.9465906924427668,0.1874062968515742
AGO3,0.04998102188617703,1.1890862216900686,1.079348202959521,0.06998774697205962,1.567960442766582,0.020989505247376312
RP1-144F13.3,0.03287043815330021,0.7820125246341663,0.8449941973646474,0.04808469360390107,-1.3098070926539127,0.8860569715142429
RP11-656D10.3,0.028152218541968994,0.6697625201520961,0.5945024632082293,0.03147712337599405,2.3909445613845812,0.0004997501249375312
EXO5,0.0344236859221997,0.8189654609921968,0.7603718384521757,0.04796516353872828,1.2215870481231634,0.07296351824087956
EDN2,0.050924612290111616,1.2115349493449925,1.1219486319946672,0.06334399650297406,1.4142826833813322,0.030984507746126936
P3H1,0.0351512967171608,0.8362758707915707,0.7624394612090785,0.040712696522742176,1.8135966391036105,0.0069965017491254375
SZT2-AS1,0.031601925934458215,0.7518336618468956,0.7592577122573971,0.04605450392286425,-0.16120139786839888,0.6211894052973513
CCDC24,0.044187503469981244,1.0512540473200738,0.8974693862988247,0.05390847271926437,2.8526992746038378,0.0004997501249375312
SLC6A9,0.041431436975008826,0.9856851459339319,0.9104493062249285,0.05432955941779598,1.3848048928657066,0.01699150424787606
TMEM53,0.04843065086976021,1.15220172544413,0.9545233897761882,0.057441389585438325,3.4413919491608307,0.0004997501249375312
PTCH2,0.03643787404198757,0.8668845160804634,0.7827137161977706,0.03630584852755611,2.3183812883151544,0.0009995002498750624
TESK2,0.04003450625526279,0.9524511101175294,0.9430495419974266,0.050612824801701345,0.18575466113455327,0.4962518740629685
CYP4B1,0.026629374686463085,0.6335329158336567,0.5427412073711074,0.03345804951375038,2.713598365177669,0.0004997501249375312
LINC01562,0.04171799800310025,0.9925026490044542,0.9571086122280972,0.057489179166906774,0.615664326561314,0.3053473263368316
BTF3L4,0.030841722819329048,0.733747856159598,0.6561607140385981,0.03868633713629758,2.0055437620689487,0.01199400299850075
RP11-334A14.8,0.04006828621932723,0.9532547609498331,0.9145760076995262,0.05768291335787334,0.6705409106217904,0.2843578210894553
RP5-1024G6.5,0.05459904437443929,1.2989524610149237,1.1030408395583617,0.06864336199002409,2.8540504977747276,0.0004997501249375312
TM2D1,0.035534797979944605,0.8453996551874852,0.8381086346586223,0.05278438359457277,0.13812836358692263,0.5257371314342829
FOXD3,0.040836173452562914,0.9715233776046035,0.8585128457780246,0.05945669417608289,1.9007200684904002,0.001999000499750125
PGM1,0.039072027380270255,0.9295530114846581,0.7889087883013233,0.054264056009341304,2.591848702926316,0.0004997501249375312
AK4,0.030683086057368233,0.7299737679000441,0.6241217035360774,0.045476569779728075,2.327617603453232,0.0004997501249375312
LEPR,0.03645668430469199,0.8673320264226716,0.7835134965043047,0.05875602425833512,1.426552102127213,0.033483258370814596
IL12RB2,0.04052603594423349,0.964144972280606,0.8425841902606961,0.06832614226087481,1.779125500101837,0.0014992503748125937
LRRC40,0.05173183297754828,1.2307393385525605,1.0604972230389074,0.06353607628495533,2.6794559165115133,0.0004997501249375312
HHLA3,0.024174311548040665,0.5751251114089007,0.5218979097585514,0.04025177703105765,1.3223565660039955,0.08995502248875563
RP5-952N6.1,0.03482952272074158,0.8286206246361081,0.7855644764811506,0.04734069805639812,0.9094954219657422,0.16091954022988506
RP11-262K1.1,0.04028408744069302,0.9583888348296014,0.8284998424574291,0.05505200483089496,2.3593871425964252,0.0004997501249375312
LINC01360,0.02827921255302602,0.6727838034929802,0.5510997482691763,0.03982883666633995,3.055174727878461,0.0004997501249375312
RP11-386I14.4,0.0240517882104079,0.5722101887619331,0.5511786267857444,0.03757367599306748,0.5597419315605047,0.3458270864567716
PTGFR,0.027769329504502366,0.6606533010584054,0.5794713153891436,0.040572707465202196,2.000901363037867,0.0004997501249375312
LINC01140,0.030201600417500172,0.7185188612434221,0.721627303841581,0.04521915938372261,-0.068741715691375,0.6196901549225388
GFI1,0.026786532405448246,0.637271816544872,0.5924298366562606,0.04054931915913992,1.105862707894635,0.07796101949025487
ABCA4,0.04752858081350131,1.1307407981877928,1.0160678903196358,0.07291646319082581,1.5726614107441144,0.02448775612193903
RP11-57H12.3,0.04772707661379646,1.1354631630432337,0.9881003273850762,0.0603926231141052,2.440080063747673,0.0004997501249375312
RP11-147C23.1,0.0453848839587474,1.0797406325794705,1.0481566288867186,0.06190586320110514,0.5101940601352861,0.36431784107946025
RP11-413P11.1,0.03404201697132276,0.8098852686790382,0.7645006481398581,0.052291393992967006,0.8679175878402348,0.20789605197401298
RP5-936J12.1,0.048950675829170835,1.164573511590846,1.051228924789395,0.05925367561480523,1.9128701405508877,0.00399800099950025
RP11-153F1.2,0.044027471728750336,1.047446771451163,0.97540110032338,0.06276874674888074,1.1477952780547842,0.11594202898550725
PRMT6,0.031521000303622745,0.7499083800303858,0.7457231016288082,0.044398973918437,0.09426520552628385,0.5577211394302849
RP11-475E11.9,0.03536503550328369,0.841360877780789,0.8586796143916433,0.06611525665431084,-0.26194765757934607,0.664167916041979
RSBN1,0.05440236065356027,1.2942732068960185,1.2016740950085436,0.08842437816304453,1.0472124747853089,0.14642678660669664
HIPK1-AS1,0.03885116348220205,0.9242984927063157,0.8206090989517227,0.050213804952155834,2.064957910546454,0.0004997501249375312
TSPAN2,0.0327970749781344,0.7802671593439616,0.7414801418340269,0.0445663556291526,0.8703206031179664,0.22138930534732634
HAO2,0.03423647562198185,0.8145115866985807,0.7566659813562314,0.05304335106195944,1.0905345191102138,0.11444277861069466
NBPF26,0.0419992743884099,0.9991944264358994,0.9092697477251032,0.04542680386533752,1.9795510812815604,0.005497251374312844
CH17-118O6.3,0.0505840864738045,1.2034335832460226,1.111788745100642,0.07362912269744912,1.244681924596044,0.07396301849075462
RP11-763B22.6,0.039569687732506784,0.9413927267524554,0.8797333139601248,0.06493203606333832,0.9495992507024376,0.1724137931034483
RP5-998N21.7,0.037824615954206234,0.8998761524782658,0.8991017106689504,0.049228111335636614,0.01573169858244728,0.5642178910544727
GPR89B,0.03157185123186336,0.7511181619805981,0.6808113524991191,0.040039185601513975,1.7559500380751707,0.004497751124437781
FCGR1A,0.03333670171577617,0.7931052865844702,0.8386060447477567,0.05497488227775146,-0.8276644947305319,0.8015992003998001
HIST2H2AA3,0.025596448270920946,0.6089588170579661,0.5085998794540308,0.04044685485350404,2.4812544255276827,0.0004997501249375312
ANP32E,0.045097800337562576,1.0729106966249562,0.9140905486256329,0.05384477087977026,2.9495927906156227,0.0004997501249375312
MRPS21,0.06093623020906329,1.4497188934700573,1.2193247431040501,0.07692960943409295,2.9948696225136464,0.0004997501249375312
CTSS,0.04541844814508126,1.0805391498967578,0.9178841528620695,0.05523008823660092,2.945043222416836,0.0004997501249375312
RP11-98D18.3,0.029137949658400948,0.6932138071527841,0.6471653308602846,0.04590500598857849,1.0031253738199215,0.14492753623188406
C2CD4D,0.044436705998322286,1.0571827634942945,1.070682073690108,0.06792464377099754,-0.19873950669988122,0.6316841579210395
LCE1D,0.024183884181465134,0.5753528515806853,0.5481875218463009,0.023521170792529612,1.1549310182727373,0.04997501249375312
PGLYRP3,0.048514887253703926,1.1542057725750705,1.1333106977625753,0.06834491814047544,0.30572975110669337,0.44677661169415295
UBE2Q1,0.04697169871146715,1.1174921528091004,1.035959285814274,0.06639162854025223,1.2280594524864374,0.08395802098950525
LENEP,0.05901949203932944,1.40411824622022,1.2868613875802566,0.0759715099047595,1.543431989004287,0.030984507746126936
ZBTB7B,0.032645221784055996,0.7766544572825778,0.695807389021392,0.04247290525432729,1.9034974833266634,0.0004997501249375312
TRIM46,0.04258201047015195,1.0130581574988444,0.9085769891411263,0.0538048287901865,1.9418548614873132,0.0004997501249375312
YY1AP1,0.053664815748012636,1.2767264571104375,1.1058173115225804,0.07589559646801489,2.2518980486553266,0.0004997501249375312
SYT11,0.026570483377662185,0.6321318471633938,0.5570062912550879,0.03753488601418186,2.001486187540813,0.0004997501249375312
KIAA0907,0.040225689229833474,0.956999497331409,1.0570507267983973,0.06957765266663868,-1.4379793745896197,0.9015492253873063
AL365181.2,0.03805632826856097,0.9053887632652681,0.8497142037797726,0.043123236923144716,1.2910570601348585,0.07896051974012994
RP11-284F21.11,0.04253539395904193,1.0119491155270652,0.9563956846328222,0.07344407981226878,0.7564044785671359,0.2703648175912044
HAPLN2,0.03744095370845803,0.8907485381761654,0.8010445098459511,0.053376032303468116,1.6806050292423869,0.00399800099950025
PRCC,0.02702167000841866,0.6428659175324445,0.5673691168352593,0.04322358678279101,1.7466574691400136,0.0029985007496251873
OR6N1,0.050888021277656806,1.2106644215505271,1.067607665450365,0.07346649799442938,1.9472379929013017,0.0009995002498750624
CADM3,0.022359824481778527,0.5319570950598022,0.496098830581579,0.028293300888062378,1.2673764938240681,0.0384807596201899
RP11-190A12.8,0.0340039367734542,0.8089793120399792,0.7264288132357182,0.053146252066709705,1.553270373621855,0.020989505247376312
LY9,0.045420253902891464,1.080582110237519,1.1074099857344826,0.06077446766827742,-0.44143332761705933,0.6981509245377311
ITLN2,0.04332608906802289,1.0307603487545118,1.0582512069252425,0.07267008942944751,-0.37829674335849156,0.6756621689155422
F11R,0.045862166405363995,1.0910955420973025,1.017224139135043,0.061065404844580416,1.2097095425842328,0.10144927536231885
RP11-544M22.13,0.054056805756788916,1.286052195178329,1.1495601221312108,0.08156630293640642,1.673388006239945,0.015492253873063468
PPOX,0.027452082676433513,0.6531057596537772,0.5634594259881186,0.04373631985510983,2.049699973903563,0.0004997501249375312
FCGR2B,0.03527929317412201,0.8393210030768674,0.759278644890048,0.04023412382456175,1.9894147200977166,0.0009995002498750624
ATF6,0.022347280694968632,0.531658668907223,0.4877054001056534,0.035422734322717184,1.2408208920614137,0.017991004497751123
RP11-359K18.3,0.0508919498154886,1.2107578844296536,1.0279784000400134,0.06988929746925712,2.615271450826052,0.0004997501249375312
CCDC190,0.026924758972232822,0.6405603308615534,0.6438450614624819,0.04468586513184531,-0.07350715021935551,0.6111944027986007
RXRG,0.05744574237883186,1.3666775543922558,1.1889583916513893,0.07962258409647328,2.232019530106358,0.0004997501249375312
LRRC52,0.04473388137664664,1.064252789965457,1.115581165389654,0.06683180663775835,-0.768023161522568,0.783608195902049
RP11-276E17.2,0.02832934921036277,0.6739765923994674,0.6899436299671564,0.03496045225141741,-0.4567171343454578,0.7171414292853573
CREG1,0.03466727097032133,0.824760533073571,0.856478686123402,0.04729904934564847,-0.6705875379871343,0.777111444277861
RP11-360D2.1,0.047258299850629806,1.1243106101522715,1.029321808711774,0.05792947649936899,1.6397317424667326,0.027486256871564217
CENPL,0.031232305469498668,0.7430401121043757,0.638190718523543,0.04618617758097263,2.270146590871493,0.001999000499750125
RASAL2,0.02170886195520858,0.5164702053970889,0.4418804603523661,0.030906115758001562,2.413429938228622,0.0004997501249375312
ABL2,0.045484918184302954,1.0821205222819346,1.1738883571884753,0.06876338814002575,-1.3345449866383652,0.8825587206396801
AXDND1,0.014400898064418905,0.3426082305271866,0.32540623671136704,0.019732103262683175,0.8717770015095465,0.12193903048475763
RP11-12M5.3,0.03156490747178943,0.7509529646893256,0.6985276736397396,0.04282607006524926,1.2241443347407388,0.06146926536731634
STX6,0.033221414421635835,0.7903625148718312,0.8003803324047367,0.05010892549410316,-0.19992082117354998,0.6416791604197901
ZNF648,0.06009888573129134,1.42979783656181,1.271885295390841,0.09018107414506056,1.7510607704334655,0.02348825587206397
RP11-538D16.3,0.050477293397873546,1.2008928953935294,1.085651397078818,0.05678057457856511,2.029593732892825,0.0014992503748125937
LINC01036,0.04747340285315701,1.1294280728790589,0.9832799254398629,0.0770383963004462,1.8970819027595416,0.001999000499750125
RP11-309H21.2,0.045001149502447546,1.070611300333863,0.9395315589559438,0.05182663139690831,2.529196628159327,0.0004997501249375312
RP5-1011O1.2,0.055150956693321054,1.3120828715026855,1.1795634170382578,0.06343128400201437,2.0891813329873195,0.001999000499750125
RP11-101E13.5,0.04554073464075913,1.0834484378949198,1.0268691504400247,0.0640451377708131,0.8834283042276289,0.19890054972513743
RP11-563D10.1,0.0426123913981997,1.0137809426997155,0.974922877283449,0.06288111534214165,0.6179608170884983,0.3238380809595202
ATP6V1G3,0.037313620672422755,0.8877191891752523,0.9061044681370741,0.07187126106246365,-0.25580849271369904,0.6511744127936032
RP11-553K8.2,0.023582990883432468,0.5610571466424443,0.5123956686001382,0.02903704706435907,1.6758411395776192,0.0004997501249375312
IGFN1,0.04419378614570141,1.0514035169157776,0.9534337630119717,0.059992680146349425,1.633028457218639,0.010494752623688156
ATP2B4,0.03164410045778904,0.752837025577898,0.6443737594352827,0.043568522194672665,2.4894869203499193,0.0004997501249375312
ZC3H11A,0.04863244139571699,1.157002474308954,1.1268696413938508,0.07792497040092715,0.3866903350757545,0.41529235382308843
ETNK2,0.02351481612432095,0.559435217684866,0.5413153782800493,0.028256931164149224,0.6412529124112931,0.28735632183908044
LRRN2,0.030453148518122995,0.7245033803519766,0.72107008271183,0.049177143947421606,0.06981490514815653,0.5652173913043478
RP11-23I7.1,0.03148924755742066,0.7491529582405773,0.6508923218410508,0.044627382631550895,2.2018014637061736,0.0004997501249375312
RP11-534L20.5,0.041445349999994927,0.9860161472958223,0.8685421934760535,0.05776924836669637,2.033503241622402,0.001999000499750125
LAMB3,0.04329648517967005,1.0300560499142646,1.065809712001697,0.06689686136537908,-0.5344594852089026,0.7316341829085458
SYT14,0.03374191225187672,0.8027455509723832,0.7636501168137533,0.043971168831663056,0.8891151906445783,0.1854072963518241
TRAF5,0.048953462611907604,1.1646398112548002,1.0644011141324237,0.06018475677739522,1.6655163614455863,0.017491254372813594
BATF3,0.042876069339290925,1.0200540398650595,0.8639657464633281,0.05928937571218862,2.6326519975422906,0.0004997501249375312
TGFB2,0.04345372036515439,1.033796793611944,0.9204141689473662,0.0642554090510361,1.7645615573705216,0.004497751124437781
LYPLAL1-AS1,0.040659565472337095,0.9673217405031197,0.9812496655653185,0.05838108110811079,-0.23856915284604982,0.6586706646676662
RP11-95P13.1,0.03694080545632351,0.8788496338926576,0.8328632230333759,0.04813840079762035,0.9552957742118013,0.1454272863568216
RP11-400N13.2,0.030561666137719865,0.7270850963994616,0.6468872600199195,0.04524726898148005,1.772434849324625,0.020989505247376312
RP11-400N13.3,0.047102248265989466,1.1205980252117052,1.045526924257193,0.06435732281332701,1.166473334701322,0.08295852073963018
TAF1A,0.04030228764821877,0.9588218314988182,0.8844595648967576,0.052196374870031044,1.424663432800097,0.03698150924537731
MIA3,0.04016524349062237,0.9555614475888592,0.8604256765232113,0.06230699045066097,1.5268875992491,0.00399800099950025
RP4-559A3.7,0.02917586853560157,0.6941159258514354,0.6661639889128622,0.0455489297969262,0.6136683575924304,0.3238380809595202
ACBD3,0.03632958234002931,0.8643081747840573,0.7708319136675865,0.05301394801054187,1.7632390083055347,0.00399800099950025
ADCK3,0.02419880007979876,0.5757077120561881,0.5278224212898632,0.028957199455929613,1.6536575244163558,0.0024987506246876563
MRPL55,0.030567558906938734,0.7272252898253125,0.664515464445452,0.05346408612591201,1.17293364431916,0.043478260869565216
RP11-543E8.1,0.031246375622841542,0.7433748516684282,0.6812153579984352,0.0392835094096849,1.5823304639545943,0.0004997501249375312
GNPAT,0.0424463530840978,1.009830765930204,1.000324223506092,0.05562676532565272,0.17089870979299376,0.5002498750624688
RP4-799P18.2,0.05869240814303785,1.3963366735404386,1.1879465488411443,0.08964322254843543,2.3246612379055875,0.0004997501249375312
TARBP1,0.056489766190847474,1.3439341595896295,1.1659707774451682,0.07168597064365374,2.482541291504625,0.0004997501249375312
IRF2BP2,0.04269053628682268,1.0156400685609013,0.9291874994692476,0.0655559044610111,1.3187609842690735,0.05897051474262868
RBM34,0.0449084094835536,1.0684049453114068,0.9365366592550909,0.05430451650952256,2.4283115757634963,0.0004997501249375312
RP5-940F7.2,0.04650437104065977,1.1063740749187152,1.0586306428130208,0.05613216739743199,0.8505538681173,0.2013993003498251
LGALS8-AS1,0.02433788281850388,0.5790165953488468,0.5374862954324823,0.02913980451626863,1.4252085971673853,0.001999000499750125
HEATR1,0.04370038733518893,1.0396651869409574,0.9386471665620898,0.0529544211844963,1.9076409130582892,0.001999000499750125
RP11-544D21.2,0.04523109126726856,1.0760817884115665,1.0106206566578226,0.06708514986087823,0.9757916899566715,0.14942528735632185
GREM2,0.040099328475111905,0.9539932796365417,0.9547988043553632,0.0550528264421656,-0.014631850367714897,0.5352323838080959
WDR64,0.044029874943502224,1.0475039457433521,0.9414352997898371,0.05596266086435345,1.8953467243205324,0.001999000499750125
DESI2,0.04954954055707149,1.1788209553150766,1.005747207546607,0.06771620937588416,2.555868814330059,0.0004997501249375312
RP11-173A6.3,0.05568965489661486,1.3248989082104707,1.2876480824497698,0.08166924952129115,0.4561181347820418,0.36931534232883556
RP11-439E19.9,0.03398515323282777,0.8085324374361683,0.8038506193136956,0.04619535590634684,0.10134824227708485,0.5282358820589705
OR14A16,0.04798406224219823,1.1415770450403007,1.1139598205232353,0.06450576842806324,0.42813573406018185,0.3803098450774613
OR2AK2,0.04917609985966324,1.1699365193602107,1.035866149772174,0.06623087316396542,2.0242881179615657,0.0004997501249375312
OR2M2,0.03453542702068199,0.8216238660345024,0.7042890098120161,0.04617891384875947,2.540875184002098,0.0004997501249375312
OR2M4,0.025783994962282286,0.6134206943506951,0.5797337199307516,0.03387458283811467,0.9944616759099668,0.08695652173913043
OR2T10,0.038184722174800935,0.9084433511687845,0.8540566495745042,0.047848260987682356,1.1366494930354936,0.0944527736131934
OR2T27,0.03734320880960399,0.8884231132832427,0.8873683820864616,0.04938707968982566,0.021356419602157374,0.5707146426786607
AC079779.7,0.03619133511602222,0.8610191690164662,0.8221945350791049,0.05773723543029728,0.6724366632384285,0.28085957021489255
FAM150B,0.027833396635005874,0.6621775064321657,0.5975521833935685,0.04122119036746416,1.5677694521312093,0.011494252873563218
AC092159.3,0.04650817916376674,1.1064646730406846,0.9153661383470142,0.06532624910151337,2.925294767754245,0.0004997501249375312
AC116609.1,0.05145316484458879,1.2241096134124696,1.0848932279453216,0.06555397299084538,2.1236910459506007,0.0009995002498750624
RPS7,0.05492666849250842,1.3067468859783937,1.1710825865737609,0.06989993656437657,1.9408358014700997,0.001999000499750125
SOX11,0.043686711373186526,1.0393398254863149,0.9746907511058746,0.058946082357285774,1.0967492969012986,0.07246376811594203
LINC01247,0.03187675850855687,0.7583721361477322,0.6325745824047206,0.05612710488778848,2.241297747220506,0.0004997501249375312
AC011747.3,0.033244550352712204,0.7909129361283539,0.6558451547707278,0.043139630242625744,3.130944345094644,0.0004997501249375312
RN7SL832P,0.046864490945554366,1.1149415991690532,1.1744385878499415,0.06704345378563074,-0.8874391953482447,0.816591704147926
AC092687.3,0.039815941618494506,0.9472512925003203,0.8427077477675169,0.051581368545446024,2.0267695038120737,0.0004997501249375312
ATP6V1C2,0.04220460144224679,1.0040793119673252,0.857864419207106,0.05466616661393592,2.674687138624832,0.0004997501249375312
AC092687.4,0.05152157397500872,1.2257371182403098,1.0339140265295008,0.07742230851073315,2.4776204094226135,0.0004997501249375312
GACAT3,0.03079416836428849,0.7326164997940263,0.713302466442218,0.04276581013169792,0.45162323108880853,0.36281859070464767
RP11-130L8.1,0.02241721251731687,0.5333223997249189,0.5506496900827357,0.03271577743551408,-0.5296310134145517,0.782608695652174
AC009411.2,0.03929553795891774,0.93487049679092,0.8085753549440825,0.05054579590573462,2.4986280180921314,0.0004997501249375312
TP53I3,0.05125845306315017,1.2194772732206933,1.165689635458009,0.07308599148812452,0.7359500318391833,0.26636681659170414
CENPO,0.031096806969455968,0.7398165005538282,0.6573618153660217,0.03938693255664711,2.093452823959225,0.0004997501249375312
RAB10,0.02923952977390214,0.6956304747434394,0.660767080280149,0.04088801743020671,0.8526555371093557,0.18140929535232383
SLC30A3,0.040127164621032746,0.9546555225505582,0.8846954254484991,0.062336008784446194,1.1223063276953673,0.09995002498750624
C2orf16,0.05524396435694749,1.3142955939952676,1.3008202708325338,0.0722494684037975,0.18651103545040543,0.4917541229385307
ALK,0.04145564732842542,0.9862611285085874,0.914814468458049,0.08563193378464228,0.8343459839435644,0.2288855572213893
XDH,0.0313597149066828,0.7460712787462654,0.7074911146959899,0.04554509861617747,0.8470760899081935,0.21189405297351324
LINC01317,0.03375067437382591,0.8029540084646345,0.6950119763591562,0.04987378883387186,2.164303828310054,0.0004997501249375312
EIF2AK2,0.03795652686097696,0.9030144124780096,0.9426845959654798,0.04882691676418003,-0.8124654620127864,0.8190904547726137
HNRNPLL,0.020611150745512837,0.49035482748792014,0.5425854060566999,0.03559920561902866,-1.4671838222384312,0.9090454772613693
