dataset_id	platform	analysis_unit	control_stratum	excluded_feature	n_discovery_perturbed_available	n_validation_perturbed_available	n_discovery_controls_available	n_validation_controls_available	n_per_group	eligible	selection_basis	split_strength	source_h5ad	selected_rank
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	EGR1|stimulated	stimulated	EGR1	58	76	286	419	58	True	descending_minimum_equal_group_size_then_unit_id	experimental_replicate_holdout_3_vs_3	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/DatlingerBock2017/DatlingerBock2017.h5ad	1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	NFATC1|stimulated	stimulated	NFATC1	58	88	286	419	58	True	descending_minimum_equal_group_size_then_unit_id	experimental_replicate_holdout_3_vs_3	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/DatlingerBock2017/DatlingerBock2017.h5ad	2
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	NFKB1|stimulated	stimulated	NFKB1	54	102	286	419	54	True	descending_minimum_equal_group_size_then_unit_id	experimental_replicate_holdout_3_vs_3	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/DatlingerBock2017/DatlingerBock2017.h5ad	3
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	RUNX2|stimulated	stimulated	RUNX2	51	54	286	419	51	True	descending_minimum_equal_group_size_then_unit_id	experimental_replicate_holdout_3_vs_3	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/DatlingerBock2017/DatlingerBock2017.h5ad	4
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	FOS|stimulated	stimulated	FOS	48	83	286	419	48	True	descending_minimum_equal_group_size_then_unit_id	experimental_replicate_holdout_3_vs_3	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/DatlingerBock2017/DatlingerBock2017.h5ad	5
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	BACH2|stimulated	stimulated	BACH2	45	73	286	419	45	True	descending_minimum_equal_group_size_then_unit_id	experimental_replicate_holdout_3_vs_3	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/DatlingerBock2017/DatlingerBock2017.h5ad	6
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	JUND|stimulated	stimulated	JUND	42	68	286	419	42	True	descending_minimum_equal_group_size_then_unit_id	experimental_replicate_holdout_3_vs_3	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/DatlingerBock2017/DatlingerBock2017.h5ad	7
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	NFATC3|stimulated	stimulated	NFATC3	42	43	286	419	42	True	descending_minimum_equal_group_size_then_unit_id	experimental_replicate_holdout_3_vs_3	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/DatlingerBock2017/DatlingerBock2017.h5ad	8
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	REL|stimulated	stimulated	REL	42	58	286	419	42	True	descending_minimum_equal_group_size_then_unit_id	experimental_replicate_holdout_3_vs_3	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/DatlingerBock2017/DatlingerBock2017.h5ad	9
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	NR4A1|stimulated	stimulated	NR4A1	39	51	286	419	39	True	descending_minimum_equal_group_size_then_unit_id	experimental_replicate_holdout_3_vs_3	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/DatlingerBock2017/DatlingerBock2017.h5ad	10
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	DOK2|stimulated	stimulated	DOK2	38	67	286	419	38	True	descending_minimum_equal_group_size_then_unit_id	experimental_replicate_holdout_3_vs_3	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/DatlingerBock2017/DatlingerBock2017.h5ad	11
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	JUNB|stimulated	stimulated	JUNB	38	69	286	419	38	True	descending_minimum_equal_group_size_then_unit_id	experimental_replicate_holdout_3_vs_3	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/DatlingerBock2017/DatlingerBock2017.h5ad	12
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	JUN|stimulated	stimulated	JUN	37	50	286	419	37	True	descending_minimum_equal_group_size_then_unit_id	experimental_replicate_holdout_3_vs_3	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/DatlingerBock2017/DatlingerBock2017.h5ad	13
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	NFATC1|unstimulated	unstimulated	NFATC1	73	37	394	221	37	True	descending_minimum_equal_group_size_then_unit_id	experimental_replicate_holdout_3_vs_3	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/DatlingerBock2017/DatlingerBock2017.h5ad	14
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	PTPN6|stimulated	stimulated	PTPN6	37	50	286	419	37	True	descending_minimum_equal_group_size_then_unit_id	experimental_replicate_holdout_3_vs_3	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/DatlingerBock2017/DatlingerBock2017.h5ad	15
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	RELB|stimulated	stimulated	RELB	37	60	286	419	37	True	descending_minimum_equal_group_size_then_unit_id	experimental_replicate_holdout_3_vs_3	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/DatlingerBock2017/DatlingerBock2017.h5ad	16
sciplex3_a549_drug	A549 multiplexed drug perturbation	AICAR|dose=0.001	all		78	85	211	154	70	True	descending_minimum_equal_group_size_then_unit_id	biological_replicate_holdout_1_vs_1	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/SciPlex3_A549/sciplex3_A549.h5ad	1
sciplex3_a549_drug	A549 multiplexed drug perturbation	Altretamine|dose=0.001	all		80	93	211	154	70	True	descending_minimum_equal_group_size_then_unit_id	biological_replicate_holdout_1_vs_1	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/SciPlex3_A549/sciplex3_A549.h5ad	2
sciplex3_a549_drug	A549 multiplexed drug perturbation	Altretamine|dose=0.01	all		89	91	211	154	70	True	descending_minimum_equal_group_size_then_unit_id	biological_replicate_holdout_1_vs_1	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/SciPlex3_A549/sciplex3_A549.h5ad	3
sciplex3_a549_drug	A549 multiplexed drug perturbation	Altretamine|dose=1.0	all		75	72	211	154	70	True	descending_minimum_equal_group_size_then_unit_id	biological_replicate_holdout_1_vs_1	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/SciPlex3_A549/sciplex3_A549.h5ad	4
sciplex3_a549_drug	A549 multiplexed drug perturbation	Aminoglutethimide|dose=0.001	all		73	80	211	154	70	True	descending_minimum_equal_group_size_then_unit_id	biological_replicate_holdout_1_vs_1	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/SciPlex3_A549/sciplex3_A549.h5ad	5
sciplex3_a549_drug	A549 multiplexed drug perturbation	Aminoglutethimide|dose=0.1	all		119	86	211	154	70	True	descending_minimum_equal_group_size_then_unit_id	biological_replicate_holdout_1_vs_1	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/SciPlex3_A549/sciplex3_A549.h5ad	6
sciplex3_a549_drug	A549 multiplexed drug perturbation	Andarine|dose=0.01	all		92	72	211	154	70	True	descending_minimum_equal_group_size_then_unit_id	biological_replicate_holdout_1_vs_1	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/SciPlex3_A549/sciplex3_A549.h5ad	7
sciplex3_a549_drug	A549 multiplexed drug perturbation	Andarine|dose=1.0	all		73	79	211	154	70	True	descending_minimum_equal_group_size_then_unit_id	biological_replicate_holdout_1_vs_1	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/SciPlex3_A549/sciplex3_A549.h5ad	8
sciplex3_a549_drug	A549 multiplexed drug perturbation	Carmofur|dose=0.01	all		115	71	211	154	70	True	descending_minimum_equal_group_size_then_unit_id	biological_replicate_holdout_1_vs_1	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/SciPlex3_A549/sciplex3_A549.h5ad	9
sciplex3_a549_drug	A549 multiplexed drug perturbation	Celecoxib|dose=0.1	all		77	70	211	154	70	True	descending_minimum_equal_group_size_then_unit_id	biological_replicate_holdout_1_vs_1	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/SciPlex3_A549/sciplex3_A549.h5ad	10
sciplex3_a549_drug	A549 multiplexed drug perturbation	Cimetidine|dose=0.001	all		85	74	211	154	70	True	descending_minimum_equal_group_size_then_unit_id	biological_replicate_holdout_1_vs_1	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/SciPlex3_A549/sciplex3_A549.h5ad	11
sciplex3_a549_drug	A549 multiplexed drug perturbation	Droxinostat|dose=0.01	all		76	79	211	154	70	True	descending_minimum_equal_group_size_then_unit_id	biological_replicate_holdout_1_vs_1	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/SciPlex3_A549/sciplex3_A549.h5ad	12
sciplex3_a549_drug	A549 multiplexed drug perturbation	Droxinostat|dose=0.1	all		89	83	211	154	70	True	descending_minimum_equal_group_size_then_unit_id	biological_replicate_holdout_1_vs_1	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/SciPlex3_A549/sciplex3_A549.h5ad	13
sciplex3_a549_drug	A549 multiplexed drug perturbation	ENMD2076|dose=0.001	all		103	94	211	154	70	True	descending_minimum_equal_group_size_then_unit_id	biological_replicate_holdout_1_vs_1	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/SciPlex3_A549/sciplex3_A549.h5ad	14
sciplex3_a549_drug	A549 multiplexed drug perturbation	ENMD2076|dose=0.01	all		139	107	211	154	70	True	descending_minimum_equal_group_size_then_unit_id	biological_replicate_holdout_1_vs_1	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/SciPlex3_A549/sciplex3_A549.h5ad	15
sciplex3_a549_drug	A549 multiplexed drug perturbation	Enzastaurin|dose=1.0	all		100	95	211	154	70	True	descending_minimum_equal_group_size_then_unit_id	biological_replicate_holdout_1_vs_1	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/SciPlex3_A549/sciplex3_A549.h5ad	16
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	ADAM10	all	ADAM10	81	80	2557	2419	70	True	descending_minimum_equal_group_size_then_unit_id	experimental_batch_holdout_28_vs_28	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/NadigOConner2024/NadigOConner2024_hepg2.h5ad	1
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	ANAPC15	all	ANAPC15	98	102	2557	2419	70	True	descending_minimum_equal_group_size_then_unit_id	experimental_batch_holdout_28_vs_28	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/NadigOConner2024/NadigOConner2024_hepg2.h5ad	2
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	BCAR1	all	BCAR1	172	174	2557	2419	70	True	descending_minimum_equal_group_size_then_unit_id	experimental_batch_holdout_28_vs_28	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/NadigOConner2024/NadigOConner2024_hepg2.h5ad	3
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	BPTF	all	BPTF	134	108	2557	2419	70	True	descending_minimum_equal_group_size_then_unit_id	experimental_batch_holdout_28_vs_28	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/NadigOConner2024/NadigOConner2024_hepg2.h5ad	4
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	BTF3	all	BTF3	100	112	2557	2419	70	True	descending_minimum_equal_group_size_then_unit_id	experimental_batch_holdout_28_vs_28	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/NadigOConner2024/NadigOConner2024_hepg2.h5ad	5
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	C7orf26	all	C7orf26	111	105	2557	2419	70	True	descending_minimum_equal_group_size_then_unit_id	experimental_batch_holdout_28_vs_28	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/NadigOConner2024/NadigOConner2024_hepg2.h5ad	6
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	CCDC6	all	CCDC6	198	215	2557	2419	70	True	descending_minimum_equal_group_size_then_unit_id	experimental_batch_holdout_28_vs_28	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/NadigOConner2024/NadigOConner2024_hepg2.h5ad	7
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	CCDC78	all	CCDC78	100	98	2557	2419	70	True	descending_minimum_equal_group_size_then_unit_id	experimental_batch_holdout_28_vs_28	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/NadigOConner2024/NadigOConner2024_hepg2.h5ad	8
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	CLOCK	all	CLOCK	116	112	2557	2419	70	True	descending_minimum_equal_group_size_then_unit_id	experimental_batch_holdout_28_vs_28	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/NadigOConner2024/NadigOConner2024_hepg2.h5ad	9
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	CPSF3	all	CPSF3	103	97	2557	2419	70	True	descending_minimum_equal_group_size_then_unit_id	experimental_batch_holdout_28_vs_28	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/NadigOConner2024/NadigOConner2024_hepg2.h5ad	10
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	CSE1L	all	CSE1L	112	128	2557	2419	70	True	descending_minimum_equal_group_size_then_unit_id	experimental_batch_holdout_28_vs_28	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/NadigOConner2024/NadigOConner2024_hepg2.h5ad	11
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	CSTF1	all	CSTF1	123	142	2557	2419	70	True	descending_minimum_equal_group_size_then_unit_id	experimental_batch_holdout_28_vs_28	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/NadigOConner2024/NadigOConner2024_hepg2.h5ad	12
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	DDX19A	all	DDX19A	98	77	2557	2419	70	True	descending_minimum_equal_group_size_then_unit_id	experimental_batch_holdout_28_vs_28	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/NadigOConner2024/NadigOConner2024_hepg2.h5ad	13
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	DDX19B	all	DDX19B	72	73	2557	2419	70	True	descending_minimum_equal_group_size_then_unit_id	experimental_batch_holdout_28_vs_28	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/NadigOConner2024/NadigOConner2024_hepg2.h5ad	14
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	DDX23	all	DDX23	83	84	2557	2419	70	True	descending_minimum_equal_group_size_then_unit_id	experimental_batch_holdout_28_vs_28	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/NadigOConner2024/NadigOConner2024_hepg2.h5ad	15
nadig2024_hepg2_crispri	HepG2 CRISPRi Perturb-seq	DDX46	all	DDX46	84	82	2557	2419	70	True	descending_minimum_equal_group_size_then_unit_id	experimental_batch_holdout_28_vs_28	/Volumes/MOVESPEED/pgaa_cross_platform/v1/sources/NadigOConner2024/NadigOConner2024_hepg2.h5ad	16
